ExonType	WEFRange	Junction	OccurenceRange	OccureneceTotal	OccureneceFreq	cumulativeCount	cumulativeFreq
cons_alt	0_0.25	BB	0.201_0.3	0	0.0	2	1.0
cons_alt	0_0.25	BB	0.301_0.4	0	0.0	2	1.0
cons_alt	0_0.25	BB	0.401_0.5	0	0.0	2	1.0
cons_alt	0_0.25	BB	0.501_0.6	0	0.0	2	1.0
cons_alt	0_0.25	BB	0.601_0.7	0	0.0	2	1.0
cons_alt	0_0.25	BB	0.701_0.8	0	0.0	2	1.0
cons_alt	0_0.25	BB	0.801_0.9	0	0.0	2	1.0
cons_alt	0_0.25	BB	0.901_1.0	0	0.0	2	1.0
cons_alt	0.25_0.5	EE	0_0.1	468	0.9	468	0.9
cons_alt	0.25_0.5	EE	0.101_0.2	0	0.0	468	0.9
cons_alt	0.25_0.5	EE	0.201_0.3	0	0.0	468	0.9
cons_alt	0.25_0.5	EE	0.301_0.4	0	0.0	468	0.9
cons_alt	0.25_0.5	EE	0.401_0.5	0	0.0	468	0.9
cons_alt	0.25_0.5	EE	0.501_0.6	0	0.0	468	0.9
cons_alt	0.25_0.5	EE	0.601_0.7	0	0.0	468	0.9
cons_alt	0.25_0.5	EE	0.701_0.8	0	0.0	468	0.9
cons_alt	0.25_0.5	EE	0.801_0.9	0	0.0	468	0.9
cons_alt	0.25_0.5	EE	0.901_1.0	52	0.1	520	1.0
cons_alt	0.25_0.5	BB	0_0.1	22	1.0	22	1.0
cons_alt	0.25_0.5	BB	0.101_0.2	0	0.0	22	1.0
cons_alt	0.25_0.5	BB	0.201_0.3	0	0.0	22	1.0
cons_alt	0.25_0.5	BB	0.301_0.4	0	0.0	22	1.0
cons_alt	0.25_0.5	BB	0.401_0.5	0	0.0	22	1.0
cons_alt	0.25_0.5	BB	0.501_0.6	0	0.0	22	1.0
cons_alt	0.25_0.5	BB	0.601_0.7	0	0.0	22	1.0
cons_alt	0.25_0.5	BB	0.701_0.8	0	0.0	22	1.0
cons_alt	0.25_0.5	BB	0.801_0.9	0	0.0	22	1.0
cons_alt	0.25_0.5	BB	0.901_1.0	0	0.0	22	1.0
cons_alt	0.75_1.01	EE	0_0.1	1073	0.945	1073	0.945
cons_alt	0.75_1.01	EE	0.101_0.2	0	0.0	1073	0.945
cons_alt	0.75_1.01	EE	0.201_0.3	0	0.0	1073	0.945
cons_alt	0.75_1.01	EE	0.301_0.4	0	0.0	1073	0.945
cons_alt	0.75_1.01	EE	0.401_0.5	0	0.0	1073	0.945
cons_alt	0.75_1.01	EE	0.501_0.6	0	0.0	1073	0.945
cons_alt	0.75_1.01	EE	0.601_0.7	0	0.0	1073	0.945
cons_alt	0.75_1.01	EE	0.701_0.8	0	0.0	1073	0.945
cons_alt	0.75_1.01	EE	0.801_0.9	0	0.0	1073	0.945
cons_alt	0.75_1.01	EE	0.901_1.0	62	0.055	1135	1.0
cons_alt	0.75_1.01	BB	0_0.1	62	0.925	62	0.925
cons_alt	0.75_1.01	BB	0.101_0.2	0	0.0	62	0.925
cons_alt	0.75_1.01	BB	0.201_0.3	0	0.0	62	0.925
cons_alt	0.75_1.01	BB	0.301_0.4	0	0.0	62	0.925
cons_alt	0.75_1.01	BB	0.401_0.5	0	0.0	62	0.925
cons_alt	0.75_1.01	BB	0.501_0.6	0	0.0	62	0.925
cons_alt	0.75_1.01	BB	0.601_0.7	0	0.0	62	0.925
cons_alt	0.75_1.01	BB	0.701_0.8	0	0.0	62	0.925
cons_alt	0.75_1.01	BB	0.801_0.9	0	0.0	62	0.925
cons_alt	0.75_1.01	BB	0.901_1.0	5	0.075	67	1.0
cons_alt	0.5_0.75	EE	0_0.1	1167	0.893	1167	0.893
cons_alt	0.5_0.75	EE	0.101_0.2	0	0.0	1167	0.893
cons_alt	0.5_0.75	EE	0.201_0.3	0	0.0	1167	0.893
cons_alt	0.5_0.75	EE	0.301_0.4	0	0.0	1167	0.893
cons_alt	0.5_0.75	EE	0.401_0.5	0	0.0	1167	0.893
cons_alt	0.5_0.75	EE	0.501_0.6	0	0.0	1167	0.893
cons_alt	0.5_0.75	EE	0.601_0.7	0	0.0	1167	0.893
cons_alt	0.5_0.75	EE	0.701_0.8	0	0.0	1167	0.893
cons_alt	0.5_0.75	EE	0.801_0.9	0	0.0	1167	0.893
cons_alt	0.5_0.75	EE	0.901_1.0	140	0.107	1307	1.0
cons_alt	0.5_0.75	BB	0_0.1	70	0.972	70	0.972
cons_alt	0.5_0.75	BB	0.101_0.2	0	0.0	70	0.972
cons_alt	0.5_0.75	BB	0.201_0.3	0	0.0	70	0.972
cons_alt	0.5_0.75	BB	0.301_0.4	0	0.0	70	0.972
cons_alt	0.5_0.75	BB	0.401_0.5	0	0.0	70	0.972
cons_alt	0.5_0.75	BB	0.501_0.6	0	0.0	70	0.972
cons_alt	0.5_0.75	BB	0.601_0.7	0	0.0	70	0.972
cons_alt	0.5_0.75	BB	0.701_0.8	0	0.0	70	0.972
cons_alt	0.5_0.75	BB	0.801_0.9	0	0.0	70	0.972
cons_alt	0.5_0.75	BB	0.901_1.0	2	0.028	72	1.0
