ExonType	WEFRange	Junction	OccurenceRange	OccureneceTotal	OccureneceFreq	cumulativeCount	cumulativeFreq
alt_alt	0.75_1.01	CC	0_0.1	542	0.058	542	0.058
alt_alt	0.75_1.01	CC	0.101_0.2	1105	0.118	1647	0.176
alt_alt	0.75_1.01	CC	0.201_0.3	884	0.095	2531	0.271
alt_alt	0.75_1.01	CC	0.301_0.4	734	0.079	3265	0.349
alt_alt	0.75_1.01	CC	0.401_0.5	863	0.092	4128	0.442
alt_alt	0.75_1.01	CC	0.501_0.6	572	0.061	4700	0.503
alt_alt	0.75_1.01	CC	0.601_0.7	512	0.055	5212	0.557
alt_alt	0.75_1.01	CC	0.701_0.8	734	0.079	5946	0.636
alt_alt	0.75_1.01	CC	0.801_0.9	633	0.068	6579	0.704
alt_alt	0.75_1.01	CC	0.901_1.0	2770	0.296	9349	1.0
alt_alt	0.75_1.01	EE	0_0.1	587	0.217	587	0.217
alt_alt	0.75_1.01	EE	0.101_0.2	722	0.266	1309	0.483
alt_alt	0.75_1.01	EE	0.201_0.3	391	0.144	1700	0.627
alt_alt	0.75_1.01	EE	0.301_0.4	262	0.097	1962	0.724
alt_alt	0.75_1.01	EE	0.401_0.5	241	0.089	2203	0.813
alt_alt	0.75_1.01	EE	0.501_0.6	92	0.034	2295	0.847
alt_alt	0.75_1.01	EE	0.601_0.7	85	0.031	2380	0.878
alt_alt	0.75_1.01	EE	0.701_0.8	99	0.037	2479	0.915
alt_alt	0.75_1.01	EE	0.801_0.9	85	0.031	2564	0.946
alt_alt	0.75_1.01	EE	0.901_1.0	146	0.054	2710	1.0
alt_alt	0.75_1.01	HH	0_0.1	565	0.088	565	0.088
alt_alt	0.75_1.01	HH	0.101_0.2	1005	0.157	1570	0.245
alt_alt	0.75_1.01	HH	0.201_0.3	708	0.11	2278	0.355
alt_alt	0.75_1.01	HH	0.301_0.4	553	0.086	2831	0.441
alt_alt	0.75_1.01	HH	0.401_0.5	631	0.098	3462	0.539
alt_alt	0.75_1.01	HH	0.501_0.6	367	0.057	3829	0.597
alt_alt	0.75_1.01	HH	0.601_0.7	317	0.049	4146	0.646
alt_alt	0.75_1.01	HH	0.701_0.8	498	0.078	4644	0.723
alt_alt	0.75_1.01	HH	0.801_0.9	391	0.061	5035	0.784
alt_alt	0.75_1.01	HH	0.901_1.0	1384	0.216	6419	1.0
alt_alt	0.5_0.75	CC	0_0.1	159	0.03	159	0.03
alt_alt	0.5_0.75	CC	0.101_0.2	596	0.111	755	0.14
alt_alt	0.5_0.75	CC	0.201_0.3	395	0.073	1150	0.214
alt_alt	0.5_0.75	CC	0.301_0.4	662	0.123	1812	0.337
alt_alt	0.5_0.75	CC	0.401_0.5	453	0.084	2265	0.421
alt_alt	0.5_0.75	CC	0.501_0.6	268	0.05	2533	0.471
alt_alt	0.5_0.75	CC	0.601_0.7	519	0.096	3052	0.567
alt_alt	0.5_0.75	CC	0.701_0.8	397	0.074	3449	0.641
alt_alt	0.5_0.75	CC	0.801_0.9	244	0.045	3693	0.686
alt_alt	0.5_0.75	CC	0.901_1.0	1687	0.314	5380	1.0
alt_alt	0.5_0.75	EE	0_0.1	127	0.091	127	0.091
alt_alt	0.5_0.75	EE	0.101_0.2	346	0.247	473	0.337
alt_alt	0.5_0.75	EE	0.201_0.3	202	0.144	675	0.481
alt_alt	0.5_0.75	EE	0.301_0.4	270	0.192	945	0.674
alt_alt	0.5_0.75	EE	0.401_0.5	114	0.081	1059	0.755
alt_alt	0.5_0.75	EE	0.501_0.6	48	0.034	1107	0.789
alt_alt	0.5_0.75	EE	0.601_0.7	82	0.058	1189	0.847
alt_alt	0.5_0.75	EE	0.701_0.8	59	0.042	1248	0.89
alt_alt	0.5_0.75	EE	0.801_0.9	38	0.027	1286	0.917
alt_alt	0.5_0.75	EE	0.901_1.0	117	0.083	1403	1.0
alt_alt	0.5_0.75	HH	0_0.1	128	0.035	128	0.035
alt_alt	0.5_0.75	HH	0.101_0.2	476	0.13	604	0.164
alt_alt	0.5_0.75	HH	0.201_0.3	336	0.091	940	0.256
alt_alt	0.5_0.75	HH	0.301_0.4	546	0.149	1486	0.404
alt_alt	0.5_0.75	HH	0.401_0.5	344	0.094	1830	0.498
alt_alt	0.5_0.75	HH	0.501_0.6	163	0.044	1993	0.542
alt_alt	0.5_0.75	HH	0.601_0.7	355	0.097	2348	0.639
alt_alt	0.5_0.75	HH	0.701_0.8	255	0.069	2603	0.708
alt_alt	0.5_0.75	HH	0.801_0.9	188	0.051	2791	0.759
alt_alt	0.5_0.75	HH	0.901_1.0	884	0.241	3675	1.0
cons_alt	0_0.25	CC	0_0.1	1	0.003	1	0.003
cons_alt	0_0.25	CC	0.101_0.2	5	0.015	6	0.018
cons_alt	0_0.25	CC	0.201_0.3	14	0.042	20	0.06
cons_alt	0_0.25	CC	0.301_0.4	44	0.132	64	0.192
cons_alt	0_0.25	CC	0.401_0.5	18	0.054	82	0.246
cons_alt	0_0.25	CC	0.501_0.6	10	0.03	92	0.275
cons_alt	0_0.25	CC	0.601_0.7	31	0.093	123	0.368
cons_alt	0_0.25	CC	0.701_0.8	19	0.057	142	0.425
cons_alt	0_0.25	CC	0.801_0.9	2	0.006	144	0.431
cons_alt	0_0.25	CC	0.901_1.0	190	0.569	334	1.0
cons_alt	0_0.25	EE	0_0.1	1	0.016	1	0.016
cons_alt	0_0.25	EE	0.101_0.2	8	0.125	9	0.141
cons_alt	0_0.25	EE	0.201_0.3	6	0.094	15	0.234
cons_alt	0_0.25	EE	0.301_0.4	23	0.359	38	0.594
cons_alt	0_0.25	EE	0.401_0.5	3	0.047	41	0.641
cons_alt	0_0.25	EE	0.501_0.6	2	0.031	43	0.672
cons_alt	0_0.25	EE	0.601_0.7	9	0.141	52	0.813
cons_alt	0_0.25	EE	0.701_0.8	2	0.031	54	0.844
cons_alt	0_0.25	EE	0.801_0.9	0	0.0	54	0.844
cons_alt	0_0.25	EE	0.901_1.0	10	0.156	64	1.0
cons_alt	0_0.25	HH	0_0.1	4	0.02	4	0.02
