ExonType	WEFRange	Junction	OccurenceRange	OccureneceTotal	OccureneceFreq	cumulativeCount	cumulativeFreq
alt_alt	0_0.25	HH	0.401_0.5	20	0.064	120	0.382
alt_alt	0_0.25	HH	0.501_0.6	3	0.01	123	0.392
alt_alt	0_0.25	HH	0.601_0.7	40	0.127	163	0.519
alt_alt	0_0.25	HH	0.701_0.8	16	0.051	179	0.57
alt_alt	0_0.25	HH	0.801_0.9	7	0.022	186	0.592
alt_alt	0_0.25	HH	0.901_1.0	128	0.408	314	1.0
alt_alt	0.25_0.5	CC	0_0.1	31	0.013	31	0.013
alt_alt	0.25_0.5	CC	0.101_0.2	160	0.068	191	0.081
alt_alt	0.25_0.5	CC	0.201_0.3	152	0.064	343	0.145
alt_alt	0.25_0.5	CC	0.301_0.4	295	0.125	638	0.271
alt_alt	0.25_0.5	CC	0.401_0.5	154	0.065	792	0.336
alt_alt	0.25_0.5	CC	0.501_0.6	86	0.036	878	0.372
alt_alt	0.25_0.5	CC	0.601_0.7	177	0.075	1055	0.447
alt_alt	0.25_0.5	CC	0.701_0.8	166	0.07	1221	0.518
alt_alt	0.25_0.5	CC	0.801_0.9	103	0.044	1324	0.561
alt_alt	0.25_0.5	CC	0.901_1.0	1034	0.439	2358	1.0
alt_alt	0.25_0.5	EE	0_0.1	32	0.06	32	0.06
alt_alt	0.25_0.5	EE	0.101_0.2	105	0.198	137	0.259
alt_alt	0.25_0.5	EE	0.201_0.3	79	0.149	216	0.408
alt_alt	0.25_0.5	EE	0.301_0.4	137	0.259	353	0.667
alt_alt	0.25_0.5	EE	0.401_0.5	45	0.085	398	0.752
alt_alt	0.25_0.5	EE	0.501_0.6	11	0.021	409	0.773
alt_alt	0.25_0.5	EE	0.601_0.7	35	0.066	444	0.839
alt_alt	0.25_0.5	EE	0.701_0.8	27	0.051	471	0.89
alt_alt	0.25_0.5	EE	0.801_0.9	9	0.017	480	0.907
alt_alt	0.25_0.5	EE	0.901_1.0	49	0.093	529	1.0
alt_alt	0.25_0.5	HH	0_0.1	33	0.025	33	0.025
alt_alt	0.25_0.5	HH	0.101_0.2	153	0.114	186	0.138
alt_alt	0.25_0.5	HH	0.201_0.3	107	0.08	293	0.218
alt_alt	0.25_0.5	HH	0.301_0.4	175	0.13	468	0.348
alt_alt	0.25_0.5	HH	0.401_0.5	127	0.095	595	0.443
alt_alt	0.25_0.5	HH	0.501_0.6	56	0.042	651	0.485
alt_alt	0.25_0.5	HH	0.601_0.7	135	0.101	786	0.585
alt_alt	0.25_0.5	HH	0.701_0.8	100	0.074	886	0.66
alt_alt	0.25_0.5	HH	0.801_0.9	48	0.036	934	0.695
alt_alt	0.25_0.5	HH	0.901_1.0	409	0.305	1343	1.0
alt_alt	0.75_1.01	CC	0_0.1	542	0.056	542	0.056
alt_alt	0.75_1.01	CC	0.101_0.2	1127	0.117	1669	0.173
alt_alt	0.75_1.01	CC	0.201_0.3	899	0.093	2568	0.267
alt_alt	0.75_1.01	CC	0.301_0.4	760	0.079	3328	0.346
alt_alt	0.75_1.01	CC	0.401_0.5	882	0.092	4210	0.437
alt_alt	0.75_1.01	CC	0.501_0.6	587	0.061	4797	0.498
alt_alt	0.75_1.01	CC	0.601_0.7	527	0.055	5324	0.553
alt_alt	0.75_1.01	CC	0.701_0.8	766	0.08	6090	0.633
alt_alt	0.75_1.01	CC	0.801_0.9	636	0.066	6726	0.699
alt_alt	0.75_1.01	CC	0.901_1.0	2900	0.301	9626	1.0
alt_alt	0.75_1.01	EE	0_0.1	588	0.211	588	0.211
alt_alt	0.75_1.01	EE	0.101_0.2	746	0.268	1334	0.479
alt_alt	0.75_1.01	EE	0.201_0.3	402	0.144	1736	0.623
alt_alt	0.75_1.01	EE	0.301_0.4	273	0.098	2009	0.721
alt_alt	0.75_1.01	EE	0.401_0.5	247	0.089	2256	0.81
alt_alt	0.75_1.01	EE	0.501_0.6	93	0.033	2349	0.843
alt_alt	0.75_1.01	EE	0.601_0.7	87	0.031	2436	0.874
alt_alt	0.75_1.01	EE	0.701_0.8	104	0.037	2540	0.912
alt_alt	0.75_1.01	EE	0.801_0.9	87	0.031	2627	0.943
alt_alt	0.75_1.01	EE	0.901_1.0	159	0.057	2786	1.0
alt_alt	0.75_1.01	HH	0_0.1	570	0.086	570	0.086
alt_alt	0.75_1.01	HH	0.101_0.2	1022	0.155	1592	0.241
alt_alt	0.75_1.01	HH	0.201_0.3	728	0.11	2320	0.351
alt_alt	0.75_1.01	HH	0.301_0.4	565	0.086	2885	0.437
alt_alt	0.75_1.01	HH	0.401_0.5	642	0.097	3527	0.534
alt_alt	0.75_1.01	HH	0.501_0.6	376	0.057	3903	0.591
alt_alt	0.75_1.01	HH	0.601_0.7	323	0.049	4226	0.64
alt_alt	0.75_1.01	HH	0.701_0.8	510	0.077	4736	0.717
alt_alt	0.75_1.01	HH	0.801_0.9	396	0.06	5132	0.777
alt_alt	0.75_1.01	HH	0.901_1.0	1470	0.223	6602	1.0
alt_alt	0.5_0.75	CC	0_0.1	159	0.028	159	0.028
alt_alt	0.5_0.75	CC	0.101_0.2	597	0.106	756	0.134
alt_alt	0.5_0.75	CC	0.201_0.3	399	0.071	1155	0.205
alt_alt	0.5_0.75	CC	0.301_0.4	705	0.125	1860	0.331
alt_alt	0.5_0.75	CC	0.401_0.5	458	0.081	2318	0.412
alt_alt	0.5_0.75	CC	0.501_0.6	269	0.048	2587	0.46
alt_alt	0.5_0.75	CC	0.601_0.7	545	0.097	3132	0.557
alt_alt	0.5_0.75	CC	0.701_0.8	402	0.071	3534	0.628
alt_alt	0.5_0.75	CC	0.801_0.9	244	0.043	3778	0.672
alt_alt	0.5_0.75	CC	0.901_1.0	1845	0.328	5623	1.0
alt_alt	0.5_0.75	EE	0_0.1	127	0.088	127	0.088
alt_alt	0.5_0.75	EE	0.101_0.2	347	0.241	474	0.329
alt_alt	0.5_0.75	EE	0.201_0.3	203	0.141	677	0.47
alt_alt	0.5_0.75	EE	0.301_0.4	283	0.197	960	0.667
alt_alt	0.5_0.75	EE	0.401_0.5	114	0.079	1074	0.746
alt_alt	0.5_0.75	EE	0.501_0.6	48	0.033	1122	0.78
alt_alt	0.5_0.75	EE	0.601_0.7	96	0.067	1218	0.846
alt_alt	0.5_0.75	EE	0.701_0.8	59	0.041	1277	0.887
alt_alt	0.5_0.75	EE	0.801_0.9	38	0.026	1315	0.914
alt_alt	0.5_0.75	EE	0.901_1.0	124	0.086	1439	1.0
alt_alt	0.5_0.75	HH	0_0.1	128	0.033	128	0.033
alt_alt	0.5_0.75	HH	0.101_0.2	478	0.125	606	0.158
alt_alt	0.5_0.75	HH	0.201_0.3	337	0.088	943	0.246
alt_alt	0.5_0.75	HH	0.301_0.4	573	0.149	1516	0.395
alt_alt	0.5_0.75	HH	0.401_0.5	348	0.091	1864	0.486
alt_alt	0.5_0.75	HH	0.501_0.6	167	0.044	2031	0.529
alt_alt	0.5_0.75	HH	0.601_0.7	375	0.098	2406	0.627
alt_alt	0.5_0.75	HH	0.701_0.8	257	0.067	2663	0.694
alt_alt	0.5_0.75	HH	0.801_0.9	189	0.049	2852	0.743
alt_alt	0.5_0.75	HH	0.901_1.0	987	0.257	3839	1.0
cons_alt	0_0.25	CC	0_0.1	1	0.003	1	0.003
cons_alt	0_0.25	CC	0.101_0.2	5	0.015	6	0.018
cons_alt	0_0.25	CC	0.201_0.3	14	0.042	20	0.06
cons_alt	0_0.25	CC	0.301_0.4	44	0.131	64	0.19
cons_alt	0_0.25	CC	0.401_0.5	18	0.054	82	0.244
cons_alt	0_0.25	CC	0.501_0.6	10	0.03	92	0.274
cons_alt	0_0.25	CC	0.601_0.7	31	0.092	123	0.366
cons_alt	0_0.25	CC	0.701_0.8	19	0.057	142	0.423
cons_alt	0_0.25	CC	0.801_0.9	2	0.006	144	0.429
cons_alt	0_0.25	CC	0.901_1.0	192	0.571	336	1.0
cons_alt	0_0.25	EE	0_0.1	1	0.016	1	0.016
cons_alt	0_0.25	EE	0.101_0.2	8	0.125	9	0.141
cons_alt	0_0.25	EE	0.201_0.3	6	0.094	15	0.234
cons_alt	0_0.25	EE	0.301_0.4	23	0.359	38	0.594
cons_alt	0_0.25	EE	0.401_0.5	3	0.047	41	0.641
cons_alt	0_0.25	EE	0.501_0.6	2	0.031	43	0.672
cons_alt	0_0.25	EE	0.601_0.7	9	0.141	52	0.813
cons_alt	0_0.25	EE	0.701_0.8	2	0.031	54	0.844
cons_alt	0_0.25	EE	0.801_0.9	0	0.0	54	0.844
cons_alt	0_0.25	EE	0.901_1.0	10	0.156	64	1.0
cons_alt	0_0.25	HH	0_0.1	4	0.02	4	0.02
cons_alt	0_0.25	HH	0.101_0.2	9	0.045	13	0.065
cons_alt	0_0.25	HH	0.201_0.3	17	0.085	30	0.15
cons_alt	0_0.25	HH	0.301_0.4	32	0.16	62	0.31
cons_alt	0_0.25	HH	0.401_0.5	12	0.06	74	0.37
cons_alt	0_0.25	HH	0.501_0.6	2	0.01	76	0.38
cons_alt	0_0.25	HH	0.601_0.7	25	0.125	101	0.505
cons_alt	0_0.25	HH	0.701_0.8	7	0.035	108	0.54
cons_alt	0_0.25	HH	0.801_0.9	2	0.01	110	0.55
cons_alt	0_0.25	HH	0.901_1.0	90	0.45	200	1.0
cons_alt	0.25_0.5	CC	0_0.1	12	0.009	12	0.009
cons_alt	0.25_0.5	CC	0.101_0.2	84	0.064	96	0.073
cons_alt	0.25_0.5	CC	0.201_0.3	93	0.071	189	0.144
cons_alt	0.25_0.5	CC	0.301_0.4	155	0.118	344	0.262
cons_alt	0.25_0.5	CC	0.401_0.5	86	0.066	430	0.328
cons_alt	0.25_0.5	CC	0.501_0.6	46	0.035	476	0.363
cons_alt	0.25_0.5	CC	0.601_0.7	107	0.082	583	0.445
cons_alt	0.25_0.5	CC	0.701_0.8	76	0.058	659	0.503
cons_alt	0.25_0.5	CC	0.801_0.9	31	0.024	690	0.526
cons_alt	0.25_0.5	CC	0.901_1.0	621	0.474	1311	1.0
cons_alt	0.25_0.5	EE	0_0.1	19	0.066	19	0.066
cons_alt	0.25_0.5	EE	0.101_0.2	49	0.17	68	0.236
cons_alt	0.25_0.5	EE	0.201_0.3	36	0.125	104	0.361
cons_alt	0.25_0.5	EE	0.301_0.4	63	0.219	167	0.58
cons_alt	0.25_0.5	EE	0.401_0.5	36	0.125	203	0.705
cons_alt	0.25_0.5	EE	0.501_0.6	10	0.035	213	0.74
cons_alt	0.25_0.5	EE	0.601_0.7	21	0.073	234	0.813
cons_alt	0.25_0.5	EE	0.701_0.8	11	0.038	245	0.851
cons_alt	0.25_0.5	EE	0.801_0.9	1	0.003	246	0.854
cons_alt	0.25_0.5	EE	0.901_1.0	42	0.146	288	1.0
cons_alt	0.25_0.5	HH	0_0.1	18	0.024	18	0.024
cons_alt	0.25_0.5	HH	0.101_0.2	59	0.077	77	0.101
cons_alt	0.25_0.5	HH	0.201_0.3	60	0.078	137	0.179
cons_alt	0.25_0.5	HH	0.301_0.4	111	0.145	248	0.324
cons_alt	0.25_0.5	HH	0.401_0.5	74	0.097	322	0.421
cons_alt	0.25_0.5	HH	0.501_0.6	28	0.037	350	0.458
cons_alt	0.25_0.5	HH	0.601_0.7	69	0.09	419	0.548
cons_alt	0.25_0.5	HH	0.701_0.8	63	0.082	482	0.63
cons_alt	0.25_0.5	HH	0.801_0.9	22	0.029	504	0.659
cons_alt	0.25_0.5	HH	0.901_1.0	261	0.341	765	1.0
cons_alt	0.75_1.01	CC	0_0.1	251	0.049	251	0.049
cons_alt	0.75_1.01	CC	0.101_0.2	556	0.109	807	0.158
cons_alt	0.75_1.01	CC	0.201_0.3	546	0.107	1353	0.265
cons_alt	0.75_1.01	CC	0.301_0.4	427	0.084	1780	0.349
cons_alt	0.75_1.01	CC	0.401_0.5	489	0.096	2269	0.445
cons_alt	0.75_1.01	CC	0.501_0.6	285	0.056	2554	0.501
cons_alt	0.75_1.01	CC	0.601_0.7	243	0.048	2797	0.548
cons_alt	0.75_1.01	CC	0.701_0.8	440	0.086	3237	0.635
cons_alt	0.75_1.01	CC	0.801_0.9	339	0.066	3576	0.701
cons_alt	0.75_1.01	CC	0.901_1.0	1524	0.299	5100	1.0
cons_alt	0.75_1.01	EE	0_0.1	225	0.162	225	0.162
cons_alt	0.75_1.01	EE	0.101_0.2	395	0.285	620	0.447
cons_alt	0.75_1.01	EE	0.201_0.3	211	0.152	831	0.599
cons_alt	0.75_1.01	EE	0.301_0.4	125	0.09	956	0.689
cons_alt	0.75_1.01	EE	0.401_0.5	134	0.097	1090	0.785
cons_alt	0.75_1.01	EE	0.501_0.6	66	0.048	1156	0.833
cons_alt	0.75_1.01	EE	0.601_0.7	44	0.032	1200	0.865
cons_alt	0.75_1.01	EE	0.701_0.8	73	0.053	1273	0.917
cons_alt	0.75_1.01	EE	0.801_0.9	38	0.027	1311	0.945
cons_alt	0.75_1.01	EE	0.901_1.0	77	0.055	1388	1.0
cons_alt	0.75_1.01	HH	0_0.1	271	0.076	271	0.076
cons_alt	0.75_1.01	HH	0.101_0.2	505	0.142	776	0.218
cons_alt	0.75_1.01	HH	0.201_0.3	416	0.117	1192	0.335
cons_alt	0.75_1.01	HH	0.301_0.4	314	0.088	1506	0.424
cons_alt	0.75_1.01	HH	0.401_0.5	364	0.102	1870	0.526
cons_alt	0.75_1.01	HH	0.501_0.6	180	0.051	2050	0.576
cons_alt	0.75_1.01	HH	0.601_0.7	199	0.056	2249	0.632
cons_alt	0.75_1.01	HH	0.701_0.8	319	0.09	2568	0.722
cons_alt	0.75_1.01	HH	0.801_0.9	204	0.057	2772	0.78
cons_alt	0.75_1.01	HH	0.901_1.0	784	0.22	3556	1.0
cons_alt	0.5_0.75	CC	0_0.1	53	0.015	53	0.015
cons_alt	0.5_0.75	CC	0.101_0.2	274	0.079	327	0.094
cons_alt	0.5_0.75	CC	0.201_0.3	200	0.058	527	0.152
cons_alt	0.5_0.75	CC	0.301_0.4	485	0.14	1012	0.292
cons_alt	0.5_0.75	CC	0.401_0.5	201	0.058	1213	0.35
cons_alt	0.5_0.75	CC	0.501_0.6	107	0.031	1320	0.381
cons_alt	0.5_0.75	CC	0.601_0.7	350	0.101	1670	0.483
cons_alt	0.5_0.75	CC	0.701_0.8	214	0.062	1884	0.544
cons_alt	0.5_0.75	CC	0.801_0.9	133	0.038	2017	0.583
cons_alt	0.5_0.75	CC	0.901_1.0	1444	0.417	3461	1.0
cons_alt	0.5_0.75	EE	0_0.1	63	0.075	63	0.075
cons_alt	0.5_0.75	EE	0.101_0.2	156	0.185	219	0.26
cons_alt	0.5_0.75	EE	0.201_0.3	92	0.109	311	0.369
cons_alt	0.5_0.75	EE	0.301_0.4	208	0.247	519	0.616
cons_alt	0.5_0.75	EE	0.401_0.5	66	0.078	585	0.695
cons_alt	0.5_0.75	EE	0.501_0.6	25	0.03	610	0.724
cons_alt	0.5_0.75	EE	0.601_0.7	78	0.093	688	0.817
cons_alt	0.5_0.75	EE	0.701_0.8	28	0.033	716	0.85
cons_alt	0.5_0.75	EE	0.801_0.9	18	0.021	734	0.872
cons_alt	0.5_0.75	EE	0.901_1.0	108	0.128	842	1.0
cons_alt	0.5_0.75	HH	0_0.1	64	0.03	64	0.03
cons_alt	0.5_0.75	HH	0.101_0.2	211	0.098	275	0.128
cons_alt	0.5_0.75	HH	0.201_0.3	168	0.078	443	0.206
cons_alt	0.5_0.75	HH	0.301_0.4	363	0.169	806	0.375
cons_alt	0.5_0.75	HH	0.401_0.5	139	0.065	945	0.44
cons_alt	0.5_0.75	HH	0.501_0.6	86	0.04	1031	0.48
cons_alt	0.5_0.75	HH	0.601_0.7	262	0.122	1293	0.602
cons_alt	0.5_0.75	HH	0.701_0.8	134	0.062	1427	0.664
cons_alt	0.5_0.75	HH	0.801_0.9	76	0.035	1503	0.699
cons_alt	0.5_0.75	HH	0.901_1.0	646	0.301	2149	1.0
